Trading name,Longitude,Latitude
Thomas Koutsoupias Lawyers & Co Pty Ltd,144.9632938,-37.81554941
Vacant,144.9515713,-37.80508112
Vacant,144.9515713,-37.80508112
Vacant,144.9515713,-37.80508112
Vacant,144.9515713,-37.80508112
Joseph Mazzeo Lawyers,144.959964,-37.81269018
Mont Blanc Boutique,144.968026,-37.81534394
Cube Office Furniture,144.9490415,-37.80848655
Marcs,144.9523782,-37.82539976
"Department of Environment, Land, Water & Planning",144.973619,-37.80849653
Michelino's Trattoria,144.9671858,-37.80324285
Seven Wraps,144.957088,-37.81686865
Sunglass Hut,144.9638386,-37.81245199
Achieve Resumes,144.9733552,-37.81383756
The Supreme Court,144.9589425,-37.81288917
Fresh AZ Juice Bar,144.9560169,-37.8134766
ENA Greek Street Food,144.9662623,-37.82066923
Growland Group Pty Ltd,144.967574,-37.81012652
Team,144.9210747,-37.8273384
Six Drops Coffee House,144.9479753,-37.81925128
Clover,144.9606423,-37.81669009
Vacant,144.9670522,-37.80245924
The Wren Store,144.9674929,-37.79916379
Connect Education,144.9599448,-37.81247811
BFC,144.957168,-37.80428404
No 1 Spicey Pot,144.9626101,-37.80894099
Black Cabs,144.9411335,-37.80048127
Asbestos Wise Inc,144.9661707,-37.81699341
The University of Melbourne,144.9612468,-37.79739836
Falcon Corporate Advisory,144.9597229,-37.81392392
Pinebridge Investments LLC,144.9583339,-37.81753764
GLM Heritage,144.9712561,-37.81268978
Gucci Melbourne Mens,144.9687553,-37.81543178
Kollins,144.9632538,-37.81706705
vacant,144.9664109,-37.80643938
vacant,144.9664109,-37.80643938
vacant,144.9664109,-37.80643938
Edward Beale Hairdressing,144.9666661,-37.80039174
TGI Fridays Restaurant & Bar,144.962154,-37.82167834
Grocon Constructors (Vic) Pty Ltd,144.953792,-37.79930773
Australian Principals Federation,144.9401994,-37.81427742
Walsh Media Services ,144.9632938,-37.81554941
H&J Group,144.9609288,-37.81625601
Clearance Centre,144.9375906,-37.81187395
International Wise Counsel,144.9602243,-37.81467989
Vacant,144.9413991,-37.78738899
Jay Dillon,144.9678599,-37.81376794
South Melbourne Food Works,144.9695681,-37.83002436
Bank Australia,144.9701092,-37.81281453
Baylink Consulting,144.962689,-37.81601764
Kinetic,144.9566688,-37.81651427
Auto Inspect,144.9430196,-37.80381715
Cafe Giraffe,144.960506,-37.81151662
vacant,144.9155212,-37.78257294
vacant,144.9155212,-37.78257294
ACE Insurance,144.9561073,-37.81571393
The Uniting Church In Australia Synod Of VIC & TAS,144.9693812,-37.81330421
Aquabest,144.9193186,-37.79957121
Aus Property Corp Pty Ltd,144.9627098,-37.81858716
The Melbourne Pavilion ,144.9364013,-37.78925659
Melbourne Party Emporium,144.958272,-37.80838541
Victorian Laser & Skin Clinic,144.9656577,-37.81541957
vacant,144.9644121,-37.80363395
vacant,144.9644121,-37.80363395
vacant,144.9644121,-37.80363395
vacant,144.9644121,-37.80363395
vacant,144.9644121,-37.80363395
vacant,144.9644121,-37.80363395
vacant,144.9644121,-37.80363395
vacant,144.9644121,-37.80363395
vacant,144.9644121,-37.80363395
vacant,144.9644121,-37.80363395
vacant,144.9644121,-37.80363395
vacant,144.9644121,-37.80363395
vacant,144.9644121,-37.80363395
vacant,144.9644121,-37.80363395
Brewer's Place,144.9573923,-37.81531863
Naturalizer,144.951187,-37.81501701
The Men's Gallery,144.9544951,-37.81491898
Diadora,144.9523782,-37.82539976
Margenta Linas Software,144.9591969,-37.81499761
Jacinta Fish Legal,144.9625867,-37.8162988
Health Informatics Society Of Australia Limited,144.9535428,-37.79999273
Grill'd,144.9523393,-37.81815358
Elizabeth Machines Co,144.9362954,-37.82366685
Isakow Lawyers,144.9597543,-37.81355361
Garden State Hotel,144.9711039,-37.81553247
Biggin & Scott Kensington,144.9298923,-37.79372005
STA Travel,144.9656447,-37.81285878
Climatepruff Canvas,144.9429835,-37.80402275
Bureau of Meteorology,144.9508705,-37.81949297
The Lounge Beauty and Brow,144.9630189,-37.81073331
D&J Burke Diamond Setters & Jewellery,144.9661258,-37.81528474
Arlo Mores,144.9378299,-37.81315031
#Coffee,144.964041,-37.81805379
Ian Potter Centre NGV Australia,144.9699175,-37.81784465
Vacant,144.9571068,-37.80521981
Davies Collison Cave,144.9735223,-37.80899046
Nevenka,144.9652255,-37.81507549
The Currency Converters Pty Ltd,144.9667041,-37.81674222
Cult,144.9583637,-37.80249325
The Press Club ,144.9727209,-37.81546181
Suncorp Bank,144.9638231,-37.81662708
Red River Resources Limited,144.962689,-37.81601764
GPO Kiosk,144.9632879,-37.81360425
Strike Marketing Communications,144.9628116,-37.81581721
Paris End Cafe,144.9728919,-37.81330535
Drake International,144.9726281,-37.81430616
Rakis On Collins,144.9675911,-37.8149209
Health and Biomedical,144.9589879,-37.80074009
The University of Melbourne,144.9612468,-37.79739836
Victoria University of Technology,144.9547419,-37.81488684
Eye Surgery Associates ,144.9796369,-37.80915862
Mr Burger,144.9630189,-37.81073331
Storm International Group Pty Ltd,144.9602243,-37.81467989
Uni Bicycles,144.9612468,-37.79739836
Servtac,144.9617626,-37.81212877
Alt Music Group,144.9360968,-37.82534657
PTV Hub,144.9523393,-37.81815358
Flaming Chilli,144.947217,-37.81817241
Sushi Hub Qv,144.9657034,-37.810658
Spice Up Hot Pot Dips ,144.9622513,-37.80929555
Leica Camera Australia,144.9362954,-37.82366685
Vacant,144.9303643,-37.79956857
MDM ,144.9679569,-37.79983347
Causeway Inn On The Mall,144.9641605,-37.8143226
Magik - Clothing Alteration Services,144.9686606,-37.81330845
NJM Design Pty Ltd,144.9601886,-37.81547268
QV Optix,144.9657034,-37.810658
AFPG,144.9775355,-37.83909862
Dr Trevor John Kilpatrick,144.9581897,-37.80055483
China Construction Bank ,144.9606524,-37.81692381
Prosper Financial Services,144.9449612,-37.81396231
Vacant,144.9442201,-37.81284041
Green Bamboo Massage,144.9501914,-37.79382016
Dr Finlay MacRea / Dr Ian Forr / Prof Amanda Nicoll / Dr Elizabeth Choi,144.9559628,-37.79854141
Flight Centre - Bourke St ,144.9724838,-37.81177596
Kate Spade,144.9638386,-37.81245199
The Ugg Shop,144.9657034,-37.810658
C-Bus Super Fund,144.9714146,-37.8090402
Vacant,144.9231563,-37.80663448
Verint Systems (Australia) Pty Ltd,144.9616143,-37.81773812
Pharmos Software Pty Ltd,144.9253775,-37.82304058
Theobroma Chocolate Lounge ,144.951187,-37.81501701
Tazio Birraria & Pizzeria,144.9726281,-37.81430616
Domestic Violence Victoria,144.9658379,-37.81090777
University Food Group,144.9648338,-37.80230819
"Bloomfield, Tremayne & Partners Pty Ltd",144.9648823,-37.8012061
Lloyd Meridian Legal,144.9638231,-37.81662708
Commonwealth Bank,144.9657034,-37.810658
Deploy Partners,144.957088,-37.81686865
Ears Inc,144.9661258,-37.81528474
Equilibrium Health and Fitness,144.9490146,-37.80447671
Marble Fox,144.9563105,-37.81323022
Information Planet Management,144.9628116,-37.81581721
Cindy Tang & Associates,144.957088,-37.81686865
Five Points,144.956774,-37.81695942
LRM Global Pty Ltd,144.9358418,-37.7914562
Glad 2B Kids ,144.9645323,-37.81445406
Virgin Active Health Club,144.9688573,-37.81199769
Hickory Group Pty Ltd,144.9390269,-37.81517782
Assure Programs,144.9594163,-37.81446304
Vacant,144.9421544,-37.77964779
Tobacco Station Elizabeth,144.9627098,-37.81858716
Kovac Advisory,144.9608186,-37.81804618
Ms Jenny Fahey & Ms Jenny Thompson ,144.967745,-37.80273289
Space & Co,144.9620613,-37.81084464
Her Majesty's Florist,144.9560169,-37.8134766
Caffe Torre,144.9630189,-37.81073331
City of Melbourne,144.9699175,-37.81784465
Healthsmart Pharmacy ,144.9550404,-37.79885182
Simply Express Convience Store,144.9554948,-37.80560889
Point Ahead,144.962689,-37.81601764
Australian Tourlink,144.9628116,-37.81581721
Hocking Stuart,144.9492796,-37.8032762
Zhan Beers,144.9554126,-37.81301654
Department of Health & Human Services,144.9707325,-37.8091842
Dillon Optical Co Proprietary Limited,144.9644662,-37.81529155
E4L Education For Life,144.9740236,-37.80899992
Administrative Appeals Tribunal,144.9662623,-37.82066923
International Student Support Network,144.9681391,-37.81199369
Landrum and Brown,144.9707353,-37.81595762
Cyllone Global Logistics,144.9253775,-37.82304058
GFI Group LLC ,144.957088,-37.81686865
Vacant (Shop 24),144.9622297,-37.81512975
Driza Bone,144.968181,-37.81419714
Restaurant & Catering Association,144.9767624,-37.8373358
Wanhua Modular Projects,144.957088,-37.81686865
One Focus Capital Pty Ltd,144.9627098,-37.81858716
Wexcharge,144.9697778,-37.81170307
Imconcepts,144.9253775,-37.82304058
Vacant,144.9608588,-37.8083077
Mangala Studios of Yoga & Creative Dance,144.9671991,-37.80095911
Seisma,144.9662635,-37.82867463
Capital Radiology,144.9421496,-37.82464905
JMW Consultants Australia Pty Ltd,144.9775355,-37.83909862
Sandridge Partners Financial Planning,144.9662961,-37.83070462
Dimos Dental,144.9654067,-37.81548342
Blackhearts & Sparrows Wine Purveyors ,144.92904,-37.7940568
Daine Singer,144.963491,-37.81775826
Leyalina,144.9664967,-37.80114228
Upper West Side Sales Office,144.9535531,-37.8153588
Ms Sue Barnes,144.9667041,-37.81674222
Stephens Lawyers & Consultants ,144.9558446,-37.81824465
Biba Salon,144.9638386,-37.81245199
GB - Rebecca,144.9666022,-37.81198485
Arcadia Intellectual Property,144.9591969,-37.81499761
Brow & Lash Parlour,144.964049,-37.81458812
La Mama Inc,144.9686729,-37.79769542
HID Accounts & Business Advises,144.9681789,-37.79803089
Vacant,144.9688284,-37.80893166
Mason Dixon American Sandwiches,144.9561073,-37.81571393
Queen of Lean,144.9321847,-37.79705914
Floate Design Partners Pty Ltd,144.9611687,-37.81058781
Novatel Communications/ Net Cube,144.9401994,-37.81427742
Vacant,144.9692543,-37.81302823
Darac Grill & Bar,144.9620743,-37.8090975
Vacant,144.9289778,-37.7915885
City Desktop Training,144.9625299,-37.81819275
Equip Super,144.9633433,-37.81611256
Manios Service Centre,144.9557221,-37.80547956
Heirloom Seed,144.9555653,-37.81329521
Hanson,144.9385971,-37.82509775
Vivant,144.9675945,-37.80897435
Image Science,144.949023,-37.80211169
Day Jacobs & Associates,144.9663304,-37.81584476
Kenna Teasdale Lawyers Pty Limited,144.9589224,-37.81630648
Park Clinic Orthopaedic (Salmon & Fiddelears),144.9841619,-37.81229599
The Peak Melbourne,144.9674801,-37.80876614
Sui ,144.9682211,-37.81237566
Multi Channel Network,144.9628914,-37.8210403
Dwell ,144.9289704,-37.79405382
Voila D'Amore,144.9378299,-37.81315031
VincentCare Victoria,144.9586012,-37.81946849
WSP Parsons Brinkerhoff,144.9658365,-37.81296443
Kelly Hazell Quill Lawyers,144.9597623,-37.81703239
National Trust of Australia (Victoria),144.9757456,-37.81162322
MMG Limited,144.9628914,-37.8210403
Travelex Limited,144.9661578,-37.81361669
Bayston Group,144.9566017,-37.81988484
Harry Hoo,144.9654659,-37.81866105
Arthur J. Galligger,144.9759275,-37.81642072
Vacant,144.9521967,-37.80809945
Vacant,144.9726281,-37.81430616
Vacant,144.9726281,-37.81430616
Vacant,144.9726281,-37.81430616
Vacant,144.9726281,-37.81430616
Vacant,144.9726281,-37.81430616
Vacant,144.9726281,-37.81430616
Vacant,144.9726281,-37.81430616
Vacant,144.9726281,-37.81430616
Vacant,144.9726281,-37.81430616
Transnet Logistics,144.957088,-37.81686865
Exencion,144.9715746,-37.81501535
Hill PDA,144.9450469,-37.82100111
Vic Market Stalls Shed H,144.9572395,-37.80745984
Drysys Australia Pty Ltd,144.9585626,-37.7849288
Australian Nursing Federation VIC Branch,144.9597137,-37.80545058
Austage Events,144.9435654,-37.8165193
MIA Radiology,144.9657034,-37.810658
Monash University - Michael Kurley Centre,144.9802844,-37.84659007
Burger Theory / The Hills Rooftop / The Tuxedo Cat,144.9605086,-37.81081439
My Migration,144.9632938,-37.81554941
Hot Water Professionals,144.920988,-37.82600955
Three's A Crowd Design Pty Ltd ,144.9504254,-37.8083902
Bobby McGees,144.9706454,-37.81121462
Mad Duck Cafe,144.9435506,-37.82438863
Imaging @ Olympic Park Pty Ltd ,144.9823854,-37.82487806
David L King And Company ,144.9645574,-37.81567229
The Pacific Group Companies ,144.9624072,-37.82339586
Diacher Pty Ltd,144.9601101,-37.81596878
Cinon Property Group Pty Ltd,144.962689,-37.81601764
Disabled Wintersport Australia Inc,144.9661707,-37.81699341
House of Maximon / Berlin Bar,144.9683854,-37.81112914
Dr George Harry Shaw ,144.9728919,-37.81330535
Automaton,144.9856254,-37.81004657
Matchbox,144.951187,-37.81501701
Vacant,144.9395162,-37.79049157
Secoya,144.9532514,-37.81166257
Spectrol,144.9095599,-37.82673488
Gatso Australia,144.920988,-37.82600955
Emporium Melbourne Medical Centre,144.9638386,-37.81245199
BUPA Dental,144.959922,-37.81556405
Vicbravo,144.9648395,-37.8125239
Vacant,144.9658102,-37.81472467
Vacant,144.9658102,-37.81472467
Vacant,144.9658102,-37.81472467
Vacant,144.9658102,-37.81472467
Vacant,144.9658102,-37.81472467
Vacant,144.9658102,-37.81472467
Vacant,144.9658102,-37.81472467
Vacant,144.9658102,-37.81472467
Vacant,144.9658102,-37.81472467
Vacant,144.9658102,-37.81472467
Vacant,144.9658102,-37.81472467
CCG Architects,144.9479753,-37.81925128
Kennedy Partners Lawyers,144.9589237,-37.81817724
D'Artanian Dior Hairdressing,144.9661258,-37.81528474
Melbourne Public,144.9523782,-37.82539976
Red Education,144.9663304,-37.81584476
Tecan,144.9187862,-37.82221049
Royal Stacks,144.9583339,-37.81753764
Fifteenth Landing Pty Ltd,144.968026,-37.81534394
The Body Shop,144.9630189,-37.81073331
ME Jewellers,144.9578288,-37.81999599
Troika Bar ,144.96859,-37.8091536
Immigration Nation,144.9666228,-37.8163275
Vacant,144.9585921,-37.8174645
7-Eleven,144.9672432,-37.8005263
Piave Concrete,144.9220071,-37.8232147
Vacant,144.9563293,-37.8248918
Vacant,144.9563293,-37.8248918
Vacant,144.9563293,-37.8248918
Austock Group Limited,144.9591876,-37.8192157
Henderson Investment Partners Limited,144.9638231,-37.81662708
Peter Zablud & Co,144.9617486,-37.81492841
National Mortgage Brokers Pty Ltd,144.9606804,-37.81402844
Spaghetti Tree ,144.9715659,-37.81212537
Diana Ferrari,144.9523782,-37.82539976
Ransal Pty Ltd,144.9720325,-37.797417
Barista 101,144.9707498,-37.81492031
RNR Serviced Apartments,144.9522857,-37.80238919
BW Equities,144.9621844,-37.81615528
The Boston Consulting Group Pty Ltd,144.9707498,-37.81492031
Mid-Town Medical Clinic,144.9656577,-37.81541957
Jetts,144.9155212,-37.78257294
ACNE Studios,144.9628783,-37.81261442
The Block Arcade Tour Guide,144.9645574,-37.81567229
Chic Empire Ugg Boots,144.962548,-37.81354034
Viridian Advisory Pty Ltd,144.9693797,-37.81398457
Australian Study Link Institute,144.9686769,-37.81072687
Watson Architecture + Desgin,144.9687787,-37.79708919
Dr Francis Joseph Laska ,144.9793123,-37.84459479
Independent Corporate Property,144.9698799,-37.81579783
Siricco House Of Leather,144.9614444,-37.81451554
Spark & Cannon,144.9553253,-37.81622847
Vacant,144.920988,-37.82600955
Max Architects,144.9697963,-37.82944757
Korova Milk Bar,144.9725086,-37.81124834
Albers Group,144.9574732,-37.81753383
Australian Customs Service,144.9453402,-37.81453858
William St Deli,144.9566979,-37.81317907
Procorp Australia,144.957088,-37.81686865
Gami At Healeys - Chicken & Beer,144.9560169,-37.8134766
Viola Design,144.96074,-37.80489529
Mr Erman Cincotta,144.9605306,-37.81240787
Vacant,144.9564362,-37.82024746
Tata Consultancy Services Limited,144.978556,-37.8418809
Radio Parts Pty Ltd,144.9476262,-37.80694607
Vacant,144.9572395,-37.80745984
Vacant,144.9572395,-37.80745984
Vacant,144.9572395,-37.80745984
Vacant,144.9572395,-37.80745984
Crema,144.9627888,-37.81722704
My Podiatrist,144.9728919,-37.81330535
Australian Services Union,144.9651009,-37.80445226
Metro Burgers,144.9659973,-37.81752037
ZTE,144.9711755,-37.81257803
Nando's,144.9609004,-37.81365679
Citic Resources Australia,144.9559235,-37.81773521
Dikstein's Corner Bar,144.9603413,-37.81631094
Dainty Sichuan Food,144.9680174,-37.81090617
Bernard's Magic Shop,144.9496699,-37.80538914
Bella Union,144.9664109,-37.80643938
Geographia,144.9483984,-37.80310004
AI Media,144.9502584,-37.81864992
St Vincents Pathology,144.9841619,-37.81229599
Zohar Jewellery,144.9523782,-37.82539976
Lexus Conveyancing,144.9619011,-37.81322929
Green Dest Australia,144.9440647,-37.8015694
BMW Melbourne Pty Ltd,144.9629727,-37.82289124
Emarket Network,144.9210747,-37.8273384
Gateway Adventist Centre,144.9611945,-37.80240592
Dream World Education,144.9610213,-37.81649711
Flight Centre,144.9624375,-37.81798973
Auto Electric Service,144.9477613,-37.80098359
The Harbour Family and Childrens Centre,144.9434599,-37.82044558
P & O Maritime Services,144.9609616,-37.82461029
Toyworld,144.9378299,-37.81315031
IM Lingerie,144.9638386,-37.81245199
JSB Lighting,144.9655184,-37.82286936
Haymarket Place,144.9589985,-37.80052523
Vacant,144.9649331,-37.81662781
Vacant,144.9649331,-37.81662781
Vacant,144.9649331,-37.81662781
Vacant,144.9649331,-37.81662781
Vacant,144.9649331,-37.81662781
Carte Crepes,144.9612468,-37.79739836
Select Express Convenience Store,144.9458305,-37.821044
Gemmological Assoc Of Australia Victorian Division,144.9511076,-37.81154178
Property Investment Services Pty Ltd,144.9793123,-37.84459479
Propell National Valuers,144.942967,-37.82514599
Hamilton Marino Site Office,144.9569825,-37.82758112
NASDAQ Pty Ltd,144.957551,-37.8186626
Mr Simple,144.9630189,-37.81073331
Tako Sushi Japanses Cafe,144.9663304,-37.81584476
Quay Australia,144.9162439,-37.83057582
The Age company Ltd / 3AW,144.9530968,-37.81969578
Guess,144.9638386,-37.81245199
Ballistic & Mechanical Testing Pty Ltd ,144.9274142,-37.82434945
Zoetis Australia Research & Manufacturing,144.9446737,-37.78026044
Bell 'Oro Wholesale Jewellers,144.9661258,-37.81528474
Seamstress,144.9690111,-37.81056538
Nextgen Group,144.9632538,-37.81706705
Tab,144.9127653,-37.78908156
Chase Medical Centre,144.9726281,-37.81430616
Vacant,144.9354416,-37.8110142
Hungry Jack's,144.9187654,-37.79214606
Bastion Cycles,144.9303643,-37.79956857
Ai Beauty,144.9675389,-37.81271995
Yang's Braised Chicken Rice,144.9658727,-37.81222127
SQ Beauty,144.9543386,-37.80537801
Zoo Bakery,144.9514349,-37.78428452
Decibel Architecture,144.961998,-37.80465718
City Exchange Mart Pty Ltd,144.9665517,-37.81724878
Dimattina's Restaurant Bar,144.9674164,-37.79978612
Ainos Education Centre,144.9712561,-37.81268978
Parkhill Cellars,144.9490347,-37.80396391
GoGo Bar ,144.9703998,-37.81568875
Alzheimers Australia,144.9421137,-37.77856317
Southport Customs,144.9573432,-37.82723191
Flexi Personnel Pty Ltd,144.9450469,-37.82100111
Dr Helen E O'Connell,144.9559628,-37.79854141
Wiltshire Chambers,144.9546641,-37.81316246
7 Eleven,144.9713561,-37.81310178
Hamilton Marino,144.9582859,-37.80232153
Boon seen Teh-Chung,144.9473312,-37.80125965
The Bond Store Cafe,144.9638744,-37.82193589
